uri,dc.identifier,collections,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
tetrachloormethaan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tetrachloormethaan,collectie:parameter,tetrachloormethaan,tetrachloormethaan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tetrahydrofuraan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tetrahydrofuraan,collectie:parameter,Tetrahydrofuraan,Tetrahydrofuraan,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_fractie_groter_dan_2000,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_fractie_groter_dan_2000,collectie:parameter,textuur_fractie_groter_dan_2000,Textuur - grove fractie (groter dan 2000 µm),,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_fractie_groter_dan_2000_volumeprocent,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_fractie_groter_dan_2000_volumeprocent,collectie:parameter,textuur_fractie_groter_dan_2000_volumeprocent,Textuur - grove fractie (groter dan 2000 µm) volumeprocent,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_fractie_klei,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_fractie_klei,collectie:parameter,textuur_fractie_klei,Textuur - fractie klei,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_fractie_leem,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_fractie_leem,collectie:parameter,textuur_fractie_leem,Textuur - fractie leem,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_fractie_zand,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_fractie_zand,collectie:parameter,textuur_fractie_zand,Textuur - fractie zand,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_granulometrisch_bodemkaart,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_granulometrisch_bodemkaart,collectie:parameter,textuur_granulometrisch_bodemkaart,Textuur - granulometrie - klasse bodemkartering,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_granulometrisch_bodemkartering_met_zg,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_granulometrisch_bodemkartering_met_zg,collectie:parameter,textuur_granulometrisch_bodemkartering_met_Zg,Textuur - granulometrisch - klassen bodemkartering met Zg,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_granulometrisch_gedetailleerd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_granulometrisch_gedetailleerd,collectie:parameter,textuur_granulometrisch_gedetailleerd,Textuur - granulometrisch - gedetailleerd,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_mediaan,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_mediaan,collectie:parameter,textuur_mediaan,Mediaan van de textuurfracties,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuurmeting,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuurmeting,collectie:parameter,textuurmeting,Textuurfracties,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuurmeting_laser_volumeprocent,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuurmeting_laser_volumeprocent,collectie:parameter,textuurmeting_laser_volumeprocent,Textuurfracties laser volumeprocent,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_palpatie_bodemkartering,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_palpatie_bodemkartering,collectie:parameter,textuur_palpatie_bodemkartering,Textuur - handmatig - klassen bodemkartering,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_palpatie_fout_groter_dan_5_procent,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_palpatie_fout_groter_dan_5_procent,collectie:parameter,textuur_palpatie_fout_groter_dan_5_procent,Textuur - handmatig - fout groter dan 5%,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_palpatie_gedetailleerd,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_palpatie_gedetailleerd,collectie:parameter,textuur_palpatie_gedetailleerd,Textuur - handmatig - gedetailleerd,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_palpatie_mtr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_palpatie_mtr,collectie:parameter,textuur_palpatie_mtr,Textuur - handmatig - klassen MTR,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_procent_org_mat_h2o2,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_procent_org_mat_h2o2,collectie:parameter,textuur_procent_org_mat_h2o2,Textuur - percentage org. materiaal H2O2 30%,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
textuur_type_zand,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.textuur_type_zand,collectie:parameter,textuur_type_zand,Textuur - type zand,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tha,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tha,collectie:parameter,Tha,Thallium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
t_heptachloorepoxide,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.t_heptachloorepoxide,collectie:parameter,t_heptachloorepoxide,t_heptachloorepoxide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
thiabendazole,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.thiabendazole,collectie:parameter,Thiabendazole,Thiabendazole,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
thiacloprid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.thiacloprid,collectie:parameter,Thiacloprid,Thiacloprid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
thiamethoxam,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.thiamethoxam,collectie:parameter,Thiamethoxam,Thiamethoxam,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
thiophanate_methyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.thiophanate_methyl,collectie:parameter,Thiophanate_methyl,Thiophanate-methyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
thm_tot,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.thm_tot,collectie:parameter,THM_tot,Trihalomethanen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ti,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ti,collectie:parameter,Ti,titanium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
toc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.toc,collectie:parameter,TOC,Totaal organische koolstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tolchlophos_methyl,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tolchlophos_methyl,collectie:parameter,tolchlophos_methyl,tolchlophos-methyl,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
topramezone,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.topramezone,collectie:parameter,Topramezone,Topramezone,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
totaal_btex,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.totaal_btex,collectie:parameter,totaal_BTEX,totaal BTEX,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
totale_colibacteriën,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.totale_colibacteriën,collectie:parameter,totale_colibacteriën,totale colibacteriën,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
totale_c_perc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.totale_c_perc,collectie:parameter,totale_c_perc,Totale C - percentage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
totale_koolstof,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.totale_koolstof,collectie:parameter,Totale_koolstof,Totale koolstof,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
totale_n_perc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.totale_n_perc,collectie:parameter,totale_n_perc,Totale N - percentage,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
totale_n_voorraad,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.totale_n_voorraad,collectie:parameter,totale_n_voorraad,Totale N - voorraad,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tramadol,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tramadol,collectie:parameter,Tramadol,Tramadol,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
triallate,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.triallate,collectie:parameter,Triallate,Triallate,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
triazoph,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.triazoph,collectie:parameter,triazoph,triazophos,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tri,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tri,collectie:parameter,Tri,Trichlooretheen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
trichlorpyr,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.trichlorpyr,collectie:parameter,trichlorpyr,trichlorpyr,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
tri_en_tetra,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.tri_en_tetra,collectie:parameter,tri_en_tetra,Tetrachlooretheen en trichlooretheen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
triflox,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.triflox,collectie:parameter,Triflox,trifloxystrobin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
trifluralin,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.trifluralin,collectie:parameter,trifluralin,trifluralin,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
trimethoprim,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.trimethoprim,collectie:parameter,Trimethoprim,Trimethoprim,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
troebelheid,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.troebelheid,collectie:parameter,Troebelheid,Troebelheid,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
ttc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.ttc,collectie:parameter,ttc,thermotolerante coliformen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
v,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.v,collectie:parameter,V,Vanadium,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vc,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vc,collectie:parameter,VC,Vinylchloride,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
veen_perc_steken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.veen_perc_steken,collectie:parameter,veen_perc_steken,Percentage steken met aanwezigheid veen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vegetatie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vegetatie,collectie:parameter,vegetatie,Vegetatie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
verassingresten_600,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.verassingresten_600,collectie:parameter,Verassingresten_600,Verassingresten/600°C,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
verdampingsresten_105,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.verdampingsresten_105,collectie:parameter,Verdampingsresten_105,Verdampingsresten/105°C,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
versterkte_proctorproef,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.versterkte_proctorproef,collectie:parameter,Versterkte_proctorproef,Versterkte proctorproef,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vinproef,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vinproef,collectie:parameter,Vinproef,Vinproef,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vis,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vis,collectie:parameter,VIS,VIS-01,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vluchtige_bestanddelen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vluchtige_bestanddelen,collectie:parameter,Vluchtige_bestanddelen,Vluchtige bestanddelen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
voc1,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.voc1,collectie:parameter,VOC1,VOC1,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vocht_gradatie_archeologie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vocht_gradatie_archeologie,collectie:parameter,vocht_gradatie_archeologie,"Vochtgehalte gradatie: nat, vochtig, droog",,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vocht_gradatie,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vocht_gradatie,collectie:parameter,vocht_gradatie,Vochtgehalte gradatie,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vocht_gravimetrisch,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vocht_gravimetrisch,collectie:parameter,vocht_gravimetrisch,Gravimetrisch vochtgehalte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vocht_luchtdroge_grond,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vocht_luchtdroge_grond,collectie:parameter,vocht_luchtdroge_grond,Vochtgehalte luchtdroge grond,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vochtspanning,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vochtspanning,collectie:parameter,Vochtspanning,Vochtspanning,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vocht_volumetrisch,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vocht_volumetrisch,collectie:parameter,vocht_volumetrisch,Volumetrisch vochtgehalte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
volumemassa_nat,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.volumemassa_nat,collectie:parameter,volumemassa_nat,Volumemassa nat,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
volumetrisch_vochtgehalte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.volumetrisch_vochtgehalte,collectie:parameter,Volumetrisch_vochtgehalte,Volumetrisch vochtgehalte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
voorbehandeling_observatie_type_bewaring,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.voorbehandeling_observatie_type_bewaring,collectie:parameter,voorbehandeling_observatie_type_bewaring,Voorbehandeling observatie type bewaring,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
voorbehandeling_observatie_type_breken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.voorbehandeling_observatie_type_breken,collectie:parameter,voorbehandeling_observatie_type_breken,Voorbehandeling observatie type breken,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
voorbehandeling_observatie_type_droging,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.voorbehandeling_observatie_type_droging,collectie:parameter,voorbehandeling_observatie_type_droging,Voorbehandeling observatie type drogen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
voorbehandeling_observatie_type_malen,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.voorbehandeling_observatie_type_malen,collectie:parameter,voorbehandeling_observatie_type_malen,Voorbehandeling observatie type malen,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
voorbehandeling_observatie_type_zeven,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.voorbehandeling_observatie_type_zeven,collectie:parameter,voorbehandeling_observatie_type_zeven,Voorbehandeling observatie type zeven,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vrij_cyanide,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vrij_cyanide,collectie:parameter,vrij_cyanide,vrij cyanide,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
vrije_clresten,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.vrije_clresten,collectie:parameter,vrije_Clresten,vrije chloorresten,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
warme_kmno4,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.warme_kmno4,collectie:parameter,warme_KMnO4,warme KMnO4,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
watergehalte,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.watergehalte,collectie:parameter,watergehalte,Watergehalte,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
watertafel_aanwezig,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.watertafel_aanwezig,collectie:parameter,watertafel_aanwezig,Watertafel aanwezig binnen profielput of boring,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
watertafel_aanwezig_perc_steken,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.watertafel_aanwezig_perc_steken,collectie:parameter,watertafel_aanwezig_perc_steken,Percentage steken met aanwezigheid watertafel,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
watertafel,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.watertafel,collectie:parameter,watertafel,Diepte (grond)watertafel t.o.v. maaiveld,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
watertafel_ghg,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.watertafel_ghg,collectie:parameter,watertafel_ghg,Diepte gemiddeld hoogste (grond)watertafel t.o.v. maaiveld - ghg,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
watertafel_glg,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.watertafel_glg,collectie:parameter,watertafel_glg,Diepte gemiddeld laagste (grond)watertafel t.o.v. maaiveld - glg,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
weersomstandigheden,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.weersomstandigheden,collectie:parameter,weersomstandigheden,Weersomstandigheden,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
weersomstandigheden_huidig,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.weersomstandigheden_huidig,collectie:parameter,weersomstandigheden_huidig,Weersomstandigheden huidig,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
weersomstandigheden_huidig_fao,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.weersomstandigheden_huidig_fao,collectie:parameter,weersomstandigheden_huidig_fao,Weersomstandigheden_huidig volgens FAO,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
weersomstandigheden_verleden,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.weersomstandigheden_verleden,collectie:parameter,weersomstandigheden_verleden,Weersomstandigheden verleden,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
weersomstandigheden_verleden_fao,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.weersomstandigheden_verleden_fao,collectie:parameter,weersomstandigheden_verleden_fao,Weersomstandigheden_verleden volgens FAO,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
wetland,be.vlaanderen.bodemenondergrond.data.id.concept.parameter.wetland,collectie:parameter,wetland,Wetland,,,,,,,,,,,,,conceptscheme:parameter,,,,,,,conceptscheme:parameter
